polygon
"[30.523311, 50.40919], [30.523111, 50.409093], [30.522475, 50.408781], [30.522484, 50.408771], [30.523591, 50.407804], [30.524049, 50.407403], [30.526558, 50.406062], [30.526791, 50.405939], [30.527487, 50.4057], [30.527787, 50.405564], [30.528793, 50.405209], [30.528718, 50.404554], [30.530223, 50.404552], [30.530133, 50.404363], [30.529104, 50.404185], [30.529018, 50.403965], [30.528933, 50.403337], [30.529986, 50.403227], [30.531422, 50.403077], [30.531336, 50.402585], [30.531743, 50.402489], [30.531612, 50.401577], [30.531505, 50.401447], [30.531483, 50.401211], [30.531489, 50.40103], [30.531873, 50.400999], [30.531932, 50.400429], [30.531961, 50.400257], [30.531965, 50.400233], [30.532439, 50.400174], [30.533329, 50.400062], [30.533369, 50.399868], [30.533435, 50.399542], [30.533478, 50.39954], [30.534231, 50.399498], [30.534229, 50.399863], [30.5354583263, 50.4005476511], [30.5361664295, 50.4004929412], [30.5361825227, 50.4008211999], [30.5366814136, 50.4008656514], [30.537257, 50.400902], [30.537703, 50.400882], [30.538053, 50.400829], [30.538949, 50.40062], [30.539305, 50.400619], [30.539605, 50.40051], [30.540023, 50.40049], [30.54056, 50.400838], [30.540828, 50.400443], [30.541166, 50.400788], [30.541501, 50.401137], [30.542203, 50.40115], [30.54236, 50.40171], [30.542792, 50.401676], [30.543223, 50.401641], [30.548297, 50.400637], [30.558722, 50.398574], [30.558969, 50.398794], [30.559252, 50.399041], [30.559338, 50.399931], [30.55938, 50.400163], [30.559447, 50.400539], [30.559532, 50.400916], [30.559051, 50.400983], [30.555229, 50.401518], [30.555258, 50.402649], [30.554082, 50.402791], [30.553204, 50.402945], [30.552119, 50.40318], [30.551907, 50.403224], [30.551414, 50.403334], [30.55056, 50.403525], [30.550566, 50.403544], [30.547881, 50.404161], [30.547819, 50.404175], [30.546416, 50.404497], [30.544978, 50.404827], [30.54398, 50.404963], [30.543771, 50.404992], [30.54248, 50.405173], [30.540812, 50.405404], [30.538729, 50.405488], [30.537509, 50.405536], [30.536298, 50.405576], [30.534761, 50.405593], [30.53247, 50.405613], [30.530065, 50.40586], [30.528, 50.406381], [30.527158, 50.406595], [30.525696, 50.407249], [30.52562, 50.407313], [30.525481, 50.40743], [30.525423, 50.407478], [30.525274, 50.4076], [30.524885, 50.407919], [30.524221, 50.408445], [30.523308, 50.409165], [30.52333, 50.409175], [30.523311, 50.40919]"
"[30.517824, 50.405568], [30.517689, 50.40543], [30.517727, 50.405406], [30.517798, 50.405361], [30.517947, 50.405265], [30.518736, 50.405337], [30.519452, 50.405434], [30.520105, 50.405521], [30.52047, 50.405706], [30.520844, 50.405896], [30.521225, 50.405894], [30.521758, 50.405744], [30.524134, 50.404085], [30.524483, 50.403844], [30.524582, 50.403776], [30.524901, 50.403571], [30.524915, 50.403562], [30.524967, 50.403529], [30.525058, 50.40347], [30.525317, 50.403308], [30.525573, 50.403147], [30.526089, 50.402824], [30.526607, 50.4025], [30.527259, 50.402092], [30.527528, 50.401796], [30.528232, 50.40102], [30.528482, 50.400748], [30.528687, 50.400524], [30.528731, 50.400476], [30.528953, 50.400242], [30.529032, 50.400158], [30.529059, 50.400054], [30.529836, 50.399809], [30.530864, 50.399677], [30.530971, 50.39987], [30.53074, 50.400041], [30.53095, 50.400096], [30.53118, 50.401053], [30.531489, 50.40103], [30.531483, 50.401211], [30.531505, 50.401447], [30.531612, 50.401577], [30.531743, 50.402489], [30.531336, 50.402585], [30.531422, 50.403077], [30.529986, 50.403227], [30.528933, 50.403337], [30.529018, 50.403965], [30.529104, 50.404185], [30.530133, 50.404363], [30.530223, 50.404552], [30.528718, 50.404554], [30.528793, 50.405209], [30.527787, 50.405564], [30.527487, 50.4057], [30.526791, 50.405939], [30.526558, 50.406062], [30.524049, 50.407403], [30.523591, 50.407804], [30.522484, 50.408771], [30.519427, 50.407208], [30.519404, 50.407185], [30.519397, 50.407177], [30.518728, 50.406494], [30.518557, 50.406319], [30.517824, 50.405568]"
"[30.527122, 50.399382], [30.528066, 50.398424], [30.528629, 50.397923], [30.5290961265, 50.3975077344], [30.529311, 50.397344], [30.529139, 50.397279], [30.5293, 50.397108], [30.529654, 50.397248], [30.529343, 50.397576], [30.529504, 50.397788], [30.529673, 50.397847], [30.529853, 50.39791], [30.5296, 50.398308], [30.529954, 50.398506], [30.530217, 50.398561], [30.530593, 50.398184], [30.530974, 50.397809], [30.531117, 50.397234], [30.531274, 50.396605], [30.531314, 50.396291], [30.531385, 50.395736], [30.531414, 50.395504], [30.531434, 50.395356], [30.531448, 50.395501], [30.531864, 50.396263], [30.531601, 50.397014], [30.531338, 50.397761], [30.531735, 50.397856], [30.532433, 50.398021], [30.531607, 50.398896], [30.53121, 50.398773], [30.530401, 50.399583], [30.530864, 50.399677], [30.529836, 50.399809], [30.529059, 50.400054], [30.529075, 50.39999], [30.528792, 50.399813], [30.5286227166, 50.3996919462], [30.5284684896, 50.3995491848], [30.5278649926, 50.3996244124], [30.527122, 50.399382]"
"[30.530864, 50.399677], [30.530401, 50.399583], [30.5312097072, 50.3987729653], [30.5316066741, 50.398896067], [30.532433, 50.398021], [30.531735, 50.397856], [30.532669, 50.395969], [30.532245, 50.395271], [30.531811, 50.394546], [30.532111, 50.394321], [30.53548, 50.394663], [30.5346, 50.396003], [30.534557, 50.396855], [30.534214, 50.397032], [30.534359, 50.39721], [30.53507, 50.397579], [30.537132, 50.397662], [30.537, 50.398031], [30.536617, 50.398315], [30.536519, 50.399091], [30.536224, 50.399115], [30.535263, 50.399207], [30.535134, 50.398974], [30.534168, 50.39896], [30.534232, 50.399481], [30.534231, 50.399498], [30.533478, 50.39954], [30.533435, 50.399542], [30.533369, 50.399868], [30.533329, 50.400062], [30.532439, 50.400174], [30.531965, 50.400233], [30.531961, 50.400257], [30.531932, 50.400429], [30.531873, 50.400999], [30.531489, 50.40103], [30.53118, 50.401053], [30.53095, 50.400096], [30.53074, 50.400041], [30.530971, 50.39987], [30.530864, 50.399677], [30.5354583263, 50.4005476511], [30.5354690551, 50.3994705376], [30.5377221107, 50.3994671181], [30.5395460128, 50.3997577702], [30.5396586656, 50.4002296487], [30.5354583263, 50.4005476511]"
"[30.531414, 50.395504], [30.531394, 50.395189], [30.531349, 50.394464], [30.530952, 50.393165], [30.530266, 50.391667], [30.532131, 50.391955], [30.533997, 50.392244], [30.538858, 50.39228], [30.539455, 50.392282], [30.539466, 50.392282], [30.53954, 50.392281], [30.542937, 50.39224], [30.543669, 50.392231], [30.546754, 50.392193], [30.547786, 50.39218], [30.5519, 50.392129], [30.554008, 50.392104], [30.55544, 50.392083], [30.556012, 50.392075], [30.556286, 50.392744], [30.557579, 50.395902], [30.5579, 50.396688], [30.557905, 50.396701], [30.558009, 50.396955], [30.558511, 50.398179], [30.558722, 50.398574], [30.548297, 50.400637], [30.543223, 50.401641], [30.542792, 50.401676], [30.54236, 50.40171], [30.542203, 50.40115], [30.541501, 50.401137], [30.541166, 50.400788], [30.5408281087, 50.4004416506], [30.54056, 50.400838], [30.540023, 50.40049], [30.5396050214, 50.400510038], [30.539305, 50.400619], [30.538949, 50.40062], [30.538053, 50.400829], [30.537703, 50.400882], [30.537257, 50.400902], [30.5366814136, 50.4008656514], [30.5361878871, 50.4008246192], [30.5361664295, 50.4004929412], [30.5396586656, 50.4002296487], [30.5395460128, 50.3997577702], [30.5387467145, 50.3996312513], [30.5377221107, 50.3994671181], [30.5354690551, 50.3994705376], [30.5354583263, 50.4005476511], [30.5342298746, 50.3998637723], [30.534232, 50.399481], [30.534168, 50.39896], [30.535134, 50.398974], [30.535263, 50.399207], [30.5360618233, 50.3991303014], [30.536519, 50.399091], [30.536617, 50.398315], [30.537, 50.398031], [30.537132, 50.397662], [30.53507, 50.397579], [30.534359, 50.39721], [30.534214, 50.397032], [30.534557, 50.396855], [30.5346, 50.396003], [30.53548, 50.394663], [30.532111, 50.394321], [30.531811, 50.394546], [30.532245, 50.395271], [30.532669, 50.395969], [30.531735, 50.397856], [30.531338, 50.397761], [30.531601, 50.397014], [30.531864, 50.396263], [30.531448, 50.395501], [30.531434, 50.395356], [30.531414, 50.395504]"
"[30.543153, 50.351013], [30.54328, 50.351003], [30.547286, 50.350662], [30.55142, 50.35031], [30.556291, 50.350756], [30.557328, 50.35085], [30.5567, 50.348504], [30.569943, 50.35008], [30.574082, 50.350572], [30.574165, 50.350581], [30.574972, 50.350672], [30.575328, 50.350712], [30.576212, 50.350809], [30.583246, 50.351584], [30.592161, 50.352565], [30.592101, 50.352598], [30.587924, 50.357229], [30.587693, 50.357792], [30.587067, 50.359318], [30.586714, 50.360178], [30.586634, 50.360374], [30.586585, 50.360493], [30.586388, 50.360974], [30.586212, 50.361401], [30.585474, 50.3632], [30.585233, 50.363784], [30.584425, 50.365756], [30.584289, 50.367283], [30.584187, 50.368429], [30.584069, 50.369769], [30.584064, 50.369822], [30.584032, 50.370183], [30.584005, 50.37049], [30.583949, 50.371121], [30.584307, 50.372847], [30.584449, 50.373531], [30.584698, 50.374736], [30.584826, 50.375353], [30.58494, 50.375891], [30.585275, 50.376615], [30.585455, 50.376999], [30.585626, 50.377368], [30.586233, 50.378667], [30.58684, 50.379969], [30.587624, 50.381648], [30.587914, 50.38227], [30.58833, 50.383162], [30.588553, 50.383638], [30.588568, 50.38367], [30.588744, 50.384047], [30.590951, 50.391455], [30.591505, 50.393314], [30.592057, 50.395169], [30.592349, 50.396151], [30.592845, 50.397814], [30.592887, 50.397955], [30.593165, 50.39889], [30.593181, 50.401053], [30.593186, 50.402125], [30.59319, 50.402662], [30.593194, 50.403209], [30.592899, 50.404137], [30.592752, 50.404597], [30.592586, 50.405128], [30.592572, 50.405173], [30.59256, 50.405211], [30.592278, 50.406087], [30.592216, 50.406279], [30.592034, 50.406842], [30.591783, 50.407641], [30.591526, 50.408444], [30.590814, 50.412014], [30.590476, 50.41371], [30.590282, 50.41468], [30.590228, 50.414948], [30.590049, 50.415542], [30.589802, 50.416383], [30.589674, 50.416818], [30.590682, 50.417189], [30.590603, 50.417293], [30.590602, 50.417294], [30.589629, 50.417058], [30.588963, 50.416895], [30.58879, 50.416852], [30.588168, 50.416698], [30.586638, 50.41632], [30.585419, 50.416019], [30.585236, 50.415974], [30.584049, 50.415689], [30.58303, 50.415444], [30.5817, 50.415105], [30.580817, 50.414902], [30.578776, 50.414394], [30.575616, 50.413604], [30.575351, 50.413529], [30.575242, 50.413496], [30.574808, 50.413363], [30.57421, 50.413157], [30.573571, 50.412919], [30.573349, 50.412836], [30.572766, 50.41258], [30.572619, 50.412515], [30.572255, 50.412278], [30.572156, 50.412213], [30.572089, 50.412169], [30.571553, 50.411827], [30.571478, 50.411768], [30.570971, 50.41137], [30.570716, 50.411164], [30.570495, 50.410968], [30.570449, 50.410926], [30.570368, 50.410842], [30.570177, 50.410643], [30.569963, 50.410427], [30.569742, 50.410205], [30.569576, 50.410035], [30.569408, 50.409836], [30.569275, 50.409677], [30.569163, 50.40951], [30.569124, 50.409437], [30.56902, 50.409244], [30.568962, 50.409137], [30.568908, 50.409023], [30.568828, 50.408851], [30.568779, 50.408753], [30.568754, 50.408703], [30.56856, 50.408312], [30.568527, 50.408247], [30.568428, 50.408065], [30.568293, 50.407867], [30.5682, 50.407731], [30.5681, 50.40762], [30.567798, 50.407283], [30.567506, 50.407036], [30.567493, 50.407026], [30.567267, 50.406835], [30.5665, 50.406309], [30.565719, 50.405772], [30.56569, 50.405749], [30.565443, 50.405553], [30.565244, 50.4054], [30.564875, 50.405113], [30.56436, 50.40474], [30.563886, 50.404373], [30.56341, 50.404023], [30.563329, 50.403977], [30.563157, 50.403878], [30.562907, 50.403747], [30.562629, 50.403609], [30.562559, 50.403574], [30.562086, 50.403369], [30.56189, 50.403296], [30.56161, 50.403193], [30.561364, 50.403119], [30.561347, 50.403114], [30.560981, 50.403018], [30.560663, 50.40293], [30.560472, 50.402888], [30.560269, 50.402843], [30.560009, 50.402786], [30.559651, 50.402718], [30.558936, 50.402627], [30.558691, 50.402606], [30.558575, 50.402596], [30.558422, 50.402585], [30.55832, 50.402578], [30.557947, 50.402562], [30.557515, 50.402552], [30.557228, 50.40255], [30.55655, 50.40257], [30.555928, 50.402608], [30.555771, 50.402618], [30.555647, 50.402624], [30.555368, 50.402637], [30.555258, 50.402649], [30.555229, 50.401518], [30.559051, 50.400983], [30.559532, 50.400916], [30.559447, 50.400539], [30.55938, 50.400163], [30.559338, 50.399931], [30.559252, 50.399041], [30.558969, 50.398794], [30.558722, 50.398574], [30.558511, 50.398179], [30.558009, 50.396955], [30.557905, 50.396701], [30.5579, 50.396688], [30.557579, 50.395902], [30.556286, 50.392744], [30.556012, 50.392075], [30.55455, 50.388503], [30.553879, 50.38686], [30.553225, 50.385182], [30.552741, 50.383934], [30.552573, 50.383507], [30.551527, 50.380824], [30.55114, 50.379393], [30.550033, 50.375297], [30.550917, 50.375271], [30.556968, 50.375094], [30.556968, 50.375065], [30.556901, 50.369406], [30.556876, 50.367814], [30.556871, 50.367514], [30.557196, 50.366247], [30.557227, 50.366124], [30.557231, 50.366107], [30.557304, 50.365823], [30.55778, 50.365622], [30.558272, 50.365393], [30.559231, 50.364947], [30.56003, 50.363911], [30.560104, 50.363814], [30.560049, 50.363574], [30.560025, 50.363097], [30.560536, 50.36245], [30.560189, 50.361856], [30.560061, 50.361637], [30.559457, 50.360876], [30.559262, 50.361113], [30.558801, 50.361675], [30.558233, 50.362366], [30.556763, 50.362975], [30.556615, 50.363154], [30.5565, 50.363292], [30.555718, 50.364242], [30.554539, 50.363309], [30.552876, 50.363712], [30.552313, 50.363655], [30.552354, 50.363376], [30.55213, 50.363332], [30.551953, 50.363297], [30.551694, 50.363234], [30.549758, 50.363367], [30.549801, 50.36357], [30.55037, 50.363561], [30.550928, 50.363551], [30.550951, 50.363551], [30.550961, 50.363673], [30.550967, 50.363737], [30.550972, 50.363791], [30.55072, 50.364371], [30.550573, 50.365071], [30.550415, 50.365614], [30.54923, 50.36555], [30.549225, 50.365139], [30.549176, 50.364764], [30.549152, 50.364008], [30.549142, 50.363756], [30.549131, 50.363502], [30.549183, 50.362328], [30.547813, 50.362155], [30.547665, 50.362281], [30.547622, 50.362327], [30.547283, 50.36206], [30.546862, 50.361448], [30.546603, 50.361075], [30.546486, 50.360906], [30.546342, 50.360698], [30.545347, 50.35726], [30.545285, 50.357043], [30.545278, 50.357021], [30.544907, 50.35584], [30.544747, 50.355393], [30.544299, 50.35414], [30.544139, 50.353693], [30.543361, 50.35157], [30.543164, 50.351033], [30.543153, 50.351013]"
"[30.547218, 50.362803], [30.547622, 50.362327], [30.547665, 50.362281], [30.547813, 50.362155], [30.549183, 50.362328], [30.549131, 50.363502], [30.549142, 50.363756], [30.549152, 50.364008], [30.549176, 50.364764], [30.549225, 50.365139], [30.54923, 50.36555], [30.550415, 50.365614], [30.550573, 50.365071], [30.55072, 50.364371], [30.550972, 50.363791], [30.551497, 50.363837], [30.551539, 50.363841], [30.551532, 50.364082], [30.551611, 50.364102], [30.551637, 50.364109], [30.551465, 50.364601], [30.551293, 50.365093], [30.551887, 50.365205], [30.552353, 50.365316], [30.5523, 50.365489], [30.553425, 50.365676], [30.553657, 50.365451], [30.554069, 50.365589], [30.555441, 50.365464], [30.555659, 50.365313], [30.556045, 50.365044], [30.556389, 50.365128], [30.556895, 50.365252], [30.556908, 50.365255], [30.556987, 50.365272], [30.557166, 50.365311], [30.557222, 50.365594], [30.557304, 50.365823], [30.557231, 50.366107], [30.557227, 50.366124], [30.557196, 50.366247], [30.556871, 50.367514], [30.556876, 50.367814], [30.556901, 50.369406], [30.556968, 50.375065], [30.556968, 50.375094], [30.550917, 50.375271], [30.550033, 50.375297], [30.549955, 50.375183], [30.549659, 50.373627], [30.549583, 50.373112], [30.54943, 50.37208], [30.549359, 50.371173], [30.548698, 50.371262], [30.548359, 50.369072], [30.548304, 50.368713], [30.548294, 50.368666], [30.548126, 50.367868], [30.547776, 50.366114], [30.547769, 50.366086], [30.547643, 50.365548], [30.547628, 50.365485], [30.5474, 50.364518], [30.547514, 50.364127], [30.547347, 50.363381], [30.547218, 50.362803]"
"[30.550967, 50.363737], [30.550961, 50.363673], [30.550951, 50.363551], [30.550928, 50.363551], [30.55037, 50.363561], [30.549801, 50.36357], [30.549758, 50.363367], [30.551694, 50.363234], [30.551953, 50.363297], [30.55213, 50.363332], [30.552354, 50.363376], [30.552313, 50.363655], [30.552876, 50.363712], [30.554539, 50.363309], [30.555718, 50.364242], [30.5565, 50.363292], [30.556615, 50.363154], [30.556763, 50.362975], [30.558233, 50.362366], [30.558801, 50.361675], [30.559262, 50.361113], [30.559457, 50.360876], [30.560061, 50.361637], [30.560189, 50.361856], [30.560536, 50.36245], [30.560025, 50.363097], [30.560049, 50.363574], [30.560104, 50.363814], [30.56003, 50.363911], [30.559231, 50.364947], [30.558272, 50.365393], [30.55778, 50.365622], [30.557304, 50.365823], [30.557222, 50.365594], [30.557166, 50.365311], [30.556987, 50.365272], [30.556908, 50.365255], [30.556895, 50.365252], [30.556389, 50.365128], [30.556045, 50.365044], [30.555659, 50.365313], [30.555441, 50.365464], [30.554069, 50.365589], [30.553657, 50.365451], [30.553425, 50.365676], [30.5523, 50.365489], [30.552353, 50.365316], [30.551887, 50.365205], [30.551293, 50.365093], [30.551465, 50.364601], [30.551637, 50.364109], [30.551611, 50.364102], [30.551532, 50.364082], [30.551539, 50.363841], [30.551497, 50.363837], [30.550972, 50.363791], [30.550967, 50.363737]"
"[30.532979, 50.312506], [30.532842, 50.31185], [30.532706, 50.3112], [30.532707, 50.3112], [30.534424, 50.31157], [30.534457, 50.311577], [30.534521, 50.311591], [30.536556, 50.312028], [30.577424, 50.320803], [30.598897, 50.325106], [30.606125, 50.326555], [30.609635, 50.327259], [30.610628, 50.327458], [30.612313, 50.327795], [30.614997, 50.328334], [30.620307, 50.329396], [30.620345, 50.329404], [30.620368, 50.32941], [30.62027, 50.32956], [30.618333, 50.331337], [30.617376, 50.332215], [30.613819, 50.335472], [30.613614, 50.33566], [30.612926, 50.336292], [30.61265, 50.336543], [30.612627, 50.336564], [30.610537, 50.338466], [30.610245, 50.338732], [30.61001, 50.338946], [30.609034, 50.339834], [30.607383, 50.341336], [30.607244, 50.341463], [30.606263, 50.342355], [30.605576, 50.342982], [30.60546, 50.343087], [30.602422, 50.346149], [30.599284172, 50.348623471], [30.597485, 50.349624], [30.592161, 50.352565], [30.583246, 50.351584], [30.576212, 50.350809], [30.575328, 50.350712], [30.574972, 50.350672], [30.574165, 50.350581], [30.574082, 50.350572], [30.569943, 50.35008], [30.5567, 50.348504], [30.557328, 50.35085], [30.556291, 50.350756], [30.55142, 50.35031], [30.547286, 50.350662], [30.54328, 50.351003], [30.543153, 50.351013], [30.543131, 50.350972], [30.543114, 50.350932], [30.543101, 50.350902], [30.542992, 50.350652], [30.542928, 50.350505], [30.542917, 50.35048], [30.542698, 50.349975], [30.542235, 50.348913], [30.541311, 50.346792], [30.544036, 50.347038], [30.546289, 50.347243], [30.546756, 50.347286], [30.548184, 50.347417], [30.548364, 50.347469], [30.549885, 50.347796], [30.550995, 50.347923], [30.552083, 50.348056], [30.552137, 50.347829], [30.552779, 50.345107], [30.553138, 50.343627], [30.553473, 50.342158], [30.553113, 50.342172], [30.551239, 50.341975], [30.5503, 50.341877], [30.549434, 50.341786], [30.549363, 50.341778], [30.545363, 50.341392], [30.543312, 50.339483], [30.541248, 50.337571], [30.540408, 50.334527], [30.540043, 50.333205], [30.539861, 50.33293], [30.539726, 50.332727], [30.539137, 50.331838], [30.53896, 50.33157], [30.538333, 50.330616], [30.537985, 50.329963], [30.537765, 50.329002], [30.53745, 50.327632], [30.537493, 50.326863], [30.537573, 50.325455], [30.537583, 50.325272], [30.53649, 50.319701], [30.53587, 50.318427], [30.535612, 50.317893], [30.535394, 50.317446], [30.535265, 50.317155], [30.533581, 50.31712], [30.533378, 50.316476], [30.532765, 50.315953], [30.532906, 50.31368], [30.532979, 50.312506]"
